munisid,muni_name,autonomia,province,adj_impact,gdppc,religious,c_secondplus,trust2,log_pop,age,class_upper,civil_married,longitude,latitude,dist_river,dist_sea
4943,"Navalmorales, Los",7,45,0.003246753243729472,16766.1328125,NA,0.3481000065803528,NA,7.9497971534729,NA,NA,NA,-4.619166851043701,39.71281051635742,24.874683380126953,422.840576171875
4944,"Navalucillos, Los",7,45,0.009740259498357773,16885.59765625,1.7777777910232544,0.2919999957084656,-0.7830814719200134,7.793999195098877,46.66666793823242,0.07407407462596893,0.4444444477558136,-4.6766676902771,39.574745178222656,41.356998443603516,403.4666748046875
4945,Pantoja,7,45,0,21831.71875,NA,0.4943999946117401,NA,8.1385650634765625,NA,NA,NA,-3.8226490020751953,40.04518127441406,12.533843994140625,397.4711608886719
4946,Navamorcuende,7,45,0.016233766451478004,17869.951171875,NA,0.3758000135421753,NA,6.510258197784424,NA,NA,NA,-4.8316802978515625,40.137840270996094,25.791156768798828,441.3431701660156
4947,Noblejas,7,45,0.009740259498357773,19116.033203125,NA,0.5013999938964844,NA,8.185628890991211,NA,NA,NA,-3.4321634769439697,39.99466323852539,6.308309555053711,353.4106140136719
4948,Noez,7,45,0,19093.9609375,NA,0.4510999917984009,NA,6.855408668518066,NA,NA,NA,-4.164516448974609,39.73588180541992,17.5175724029541,421.97998046875
4949,Nombela,7,45,0.003246753243729472,17575.966796875,NA,0.427700012922287,NA,6.893656253814697,NA,NA,NA,-4.524699687957764,40.13200378417969,28.686235427856445,474.6916809082031
4950,Numancia de la Sagra,7,45,0.006493506487458944,20977.068359375,1.2222222089767456,0.6255999803543091,-1.29201078414917,8.476579666137695,47.61538314819336,0.11999999731779099,0.7777777910232544,-3.8282361030578613,40.07734298706055,16.22747230529785,399.0038757324219
4951,Novés,7,45,0.02922077849507332,20512.255859375,NA,0.4862000048160553,NA,7.917900562286377,NA,NA,NA,-4.265488147735596,40.03605270385742,23.687631607055664,445.72088623046875
4952,Segurilla,7,45,0,18851.466796875,NA,0.42640000581741333,NA,7.171656608581543,NA,NA,NA,-4.872942924499512,40.03678512573242,12.614998817443848,440.2397766113281
4953,Seseña,7,45,0.012987012974917889,22074.1171875,1.1785714626312256,0.6371999979019165,NA,9.9580230712890625,44.10714340209961,0.1071428582072258,0.6842105388641357,-3.6660749912261963,40.0921630859375,7.9763641357421875,381.81207275390625
4954,Nuño Gómez,7,45,0,19004.658203125,NA,0.2515999972820282,NA,5.03043794631958,NA,NA,NA,-4.614958763122559,40.12838363647461,24.59815216064453,465.0608215332031
4955,Ocaña,7,45,0.18831168115139008,17953.02734375,1.8888888359069824,0.5882999897003174,-0.8155065178871155,9.314069747924805,44.61111068725586,0.1111111119389534,0.5555555820465088,-3.512465000152588,39.94667434692383,13.856457710266113,360.91796875
4956,Olías del Rey,7,45,0.009740259498357773,21564.65234375,1.1111111640930176,0.7143999934196472,NA,8.875146865844727,46.11111068725586,0.3888888955116272,NA,-3.9852066040039062,39.94838333129883,8.486169815063477,412.88946533203125
4957,Ontígola,7,45,0.006493506487458944,18428.6640625,NA,0.6176000237464905,NA,8.3054838180542,NA,NA,NA,-3.5352494716644287,40.00639343261719,5.692070960998535,364.9953308105469
4958,Orgaz,7,45,0.06493506580591202,17837.98046875,2.444444417953491,0.39399999380111694,NA,7.910957336425781,46.77777862548828,0.125,NA,-3.8967783451080322,39.64179992675781,33.30644989013672,397.5379638671875
4960,Otero,7,45,0.009740259498357773,19630.91015625,NA,0.48500001430511475,NA,5.961005210876465,NA,NA,NA,-4.507020473480225,40.01924133300781,15.685073852539062,465.2752990722656
4961,Palomeque,7,45,0,21136.595703125,NA,0.4668999910354614,NA,6.715383529663086,NA,NA,NA,-3.9779748916625977,40.11712646484375,29.09825325012207,416.5038757324219
4962,Avinyonet de Puigventós,9,17,0,22126.521484375,NA,0.6439999938011169,NA,7.3658127784729,NA,NA,NA,2.9142587184906006,42.2529411315918,301.46417236328125,23.054471969604492
4963,Begur,9,17,0,23797.779296875,1,0.5666000247001648,NA,8.292548179626465,46.5428581237793,0.1538461595773697,0.6296296119689941,3.199971914291382,41.94789505004883,308.3426208496094,2.294574499130249
4964,Paredes de Escalona,7,45,0,20022.06640625,NA,0.16519999504089355,NA,5.062594890594482,NA,NA,NA,-4.4398603439331055,40.211700439453125,43.50196838378906,469.66070556640625
4965,Portillo de Toledo,7,45,0.003246753243729472,19785.56640625,NA,0.47269999980926514,NA,7.700747966766357,NA,NA,NA,-4.246591091156006,40.07876205444336,28.8937931060791,444.7385559082031
4966,Parrillas,7,45,0.009740259498357773,18319.291015625,NA,0.35850000381469727,NA,5.924255847930908,51.875,0,NA,-5.043192386627197,40.09353256225586,30.442333221435547,420.0398864746094
4967,"Puente del Arzobispo, El",7,45,0.06493506580591202,19127.140625,NA,0.4537000060081482,NA,7.200424671173096,NA,NA,NA,-5.174617767333984,39.802490234375,0.5257538557052612,413.3783264160156
4968,Bellmunt del Priorat,9,43,0,19363.859375,NA,0.3321000039577484,NA,5.7268476486206055,NA,NA,NA,0.7594322562217712,41.15890121459961,12.802140235900879,29.995071411132812
4969,Pelahustán,7,45,0,18372.33984375,NA,0.22020000219345093,NA,5.855072021484375,NA,NA,NA,-4.589097499847412,40.17045974731445,31.175609588623047,466.4234313964844
4970,Pepino,7,45,0,19499.50390625,1.7777777910232544,0.7108999490737915,NA,7.879670143127441,45.77777862548828,0,0.4444444477558136,-4.785682678222656,40.015750885009766,7.492025375366211,450.3659362792969
4971,Polán,7,45,0.012987012974917889,16511.421875,1.6666666269302368,0.5112999677658081,NA,8.281976699829102,45.55555725097656,0,0.7777777910232544,-4.245642185211182,39.79884338378906,5.155195713043213,431.3602294921875
4972,Puerto de San Vicente,7,45,0,18791.62109375,NA,0.09880000352859497,NA,5.308267593383789,NA,NA,NA,-5.079439640045166,39.51701736450195,21.319684982299805,388.7838134765625
4973,"Puebla de Almoradiel, La",7,45,0.0555555559694767,17427.873046875,1.9264706373214722,0.3799999952316284,0.054564252495765686,8.639941215515137,45.95588302612305,0.050847455859184265,0.6000000238418579,-3.1353743076324463,39.59232711791992,65.72770690917969,312.4833679199219
4974,"Puebla de Montalbán, La",7,45,0.08441558480262756,15953.7021484375,1.4074074029922485,0.4000999927520752,NA,9.00932502746582,44.77777862548828,0.07692307978868484,0.6296296119689941,-4.379343509674072,39.816341400146484,1.491607666015625,434.78155517578125
4975,Pulgar,7,45,0,18526.09765625,NA,0.3862000107765198,NA,7.401841640472412,NA,NA,NA,-4.156467437744141,39.67535400390625,25.322912216186523,413.2398681640625
4976,"Pueblanueva, La",7,45,0.019480518996715546,17653.68359375,NA,0.4056999981403351,NA,7.763021469116211,NA,NA,NA,-4.704702377319336,39.912384033203125,6.446639537811279,452.23516845703125
4977,Quintanar de la Orden,7,45,0.2222222238779068,17893.59375,2.555555582046509,0.5171999931335449,NA,9.39157772064209,46.66666793823242,0.3333333432674408,NA,-3.018812894821167,39.59749984741211,68.16468048095703,299.60076904296875
4978,Quismondo,7,45,0,18845.177734375,NA,0.39090001583099365,NA,7.374001979827881,50.125,0.125,NA,-4.319999694824219,40.108154296875,35.705955505371094,453.56024169921875
4979,Recas,7,45,0.003246753243729472,18838.265625,NA,0.42879998683929443,NA,8.35373306274414,NA,NA,NA,-4.014036655426025,40.049354553222656,22.601343154907227,418.5082702636719
4980,Retamoso de la Jara,7,45,0,19230.27734375,NA,0.2046000063419342,NA,4.736198425292969,NA,NA,NA,-4.772190093994141,39.74163818359375,24.245668411254883,428.3385925292969
4981,Rielves,7,45,0.006493506487458944,18790.888671875,NA,0.5274999737739563,NA,6.6682281494140625,NA,NA,NA,-4.187455177307129,39.94509506225586,8.667196273803711,435.0373229980469
4982,San Bartolomé de las Abiertas,7,45,0.006493506487458944,18084.48046875,NA,0.25,NA,6.2304816246032715,NA,NA,NA,-4.739770889282227,39.836605072021484,16.16990089416504,441.6449890136719
4983,Robledo del Mazo,7,45,0,18415.263671875,1.7777777910232544,0.1574999988079071,NA,5.799092769622803,52.411766052246094,0.1875,0.7777777910232544,-4.832666397094727,39.580970764160156,33.300086975097656,406.0813293457031
4984,"Toboso, El",7,45,0.2191358059644699,17763.185546875,2.1111111640930176,0.3991999924182892,NA,7.620214939117432,43.55555725097656,0.1111111119389534,NA,-2.9829494953155518,39.51735305786133,57.66081619262695,294.93310546875
4985,Toledo,7,45,0.6525974273681641,18639.76953125,1.7769783735275269,0.7131999731063843,-0.2756563425064087,11.330612182617188,46.07821273803711,0.2770700752735138,0.5692307949066162,-4.015084266662598,39.869998931884766,0.21400713920593262,414.3575439453125
4986,"Romeral, El",7,45,0.009740259498357773,18770.02734375,NA,0.3440999984741211,NA,6.5012898445129395,NA,NA,NA,-3.4380111694335938,39.722816467285156,45.233863830566406,347.8283386230469
4987,Balenyà,9,8,0,23851.451171875,1.2424242496490479,0.6133000254631042,-0.11858991533517838,8.222553253173828,45.54545593261719,0.125,0.375,2.211433172225952,41.81809997558594,200.9598846435547,49.48356628417969
4988,San Martín de Montalbán,7,45,0.009740259498357773,17715.45703125,NA,0.3783999979496002,NA,6.711740493774414,NA,NA,NA,-4.427617073059082,39.72488021850586,14.641718864440918,422.089111328125
4989,Bellvei,9,43,0,26348.2890625,NA,0.5303999781608582,NA,7.684324264526367,NA,NA,NA,1.5676459074020386,41.23431396484375,103.41249084472656,7.074169635772705
4990,San Martín de Pusa,7,45,0.006493506487458944,17764.572265625,1.814814805984497,0.34540000557899475,NA,6.647688388824463,52,0.1111111119389534,0.7647058963775635,-4.6509623527526855,39.80691146850586,17.286739349365234,436.6094055175781
4991,Santa Ana de Pusa,7,45,0,18199.919921875,NA,0.203000009059906,NA,6.079933166503906,NA,NA,NA,-4.711772441864014,39.76017761230469,25.801259994506836,430.38916015625
4992,San Pablo de los Montes,7,45,0.012987012974917889,17049.15234375,NA,0.38019999861717224,NA,7.580699920654297,51.17647171020508,0.1764705926179886,NA,-4.323039531707764,39.52313995361328,39.87504577636719,392.1981506347656
4993,Santa Cruz de la Zarza,7,45,0.0833333358168602,16405.40234375,1.8888888359069824,0.4333000183105469,NA,8.420241355895996,43.55555725097656,NA,NA,-3.189085006713867,39.95670700073242,15.761846542358398,325.80181884765625
4994,Santa Cruz del Retamar,7,45,0.012987012974917889,17616.466796875,2.1111111640930176,0.5289000272750854,NA,8.005701065063477,48.70588302612305,0.125,NA,-4.284482002258301,40.17380142211914,43.30173873901367,451.5912170410156
4995,"Vajol, La",9,17,0,20339.595703125,NA,0.7283000349998474,NA,4.454347133636475,NA,NA,NA,2.798849582672119,42.405635833740234,302.9100036621094,34.89599609375
4996,Banyoles,9,17,0.025423727929592133,24076.8125,0.9125000238418579,0.6047999858856201,-0.28729405999183655,9.870085716247559,44.28395080566406,0.25,0.3913043439388275,2.7711524963378906,42.12209701538086,277.70465087890625,38.64094161987305
4997,San Román de los Montes,7,45,0.003246753243729472,19921.90625,NA,0.5494999885559082,NA,7.5229411125183105,NA,NA,NA,-4.7416090965271,40.052696228027344,11.4011869430542,454.0353698730469
4998,Sartajada,7,45,0,19300.673828125,NA,0.3945000171661377,NA,4.644391059875488,NA,NA,NA,-4.803311347961426,40.21025848388672,35.21235656738281,441.88848876953125
4999,Santa Olalla,7,45,0.04220779240131378,18578.921875,1.6111111640930176,0.4804999828338623,NA,8.109525680541992,45.44444274902344,0.0555555559694767,0.7222222089767456,-4.434582710266113,40.014747619628906,18.041475296020508,463.7953186035156
5000,Sevilleja de la Jara,7,45,0,17773.576171875,NA,0.1289999932050705,NA,6.635946750640869,NA,NA,NA,-4.955504417419434,39.529659271240234,22.55205726623535,397.2968444824219
5001,Sonseca,7,45,0.04545454680919647,15696.6103515625,2.3684210777282715,0.5428000092506409,NA,9.344609260559082,43.78947448730469,0.2222222238779068,0.5789473652839661,-3.9951817989349365,39.64140319824219,30.46302604675293,407.782470703125
5002,Torralba de Oropesa,7,45,0,18615.9765625,2.200000047683716,0.24660000205039978,0.8598941564559937,5.537334442138672,51.900001525878906,NA,NA,-5.129946231842041,39.95208740234375,22.222511291503906,414.91229248046875
5003,Sotillo de las Palomas,7,45,0,18795.427734375,NA,0.32519999146461487,NA,5.303304672241211,NA,NA,NA,-4.847872734069824,40.09318542480469,19.943464279174805,441.1390380859375
5004,Talavera de la Reina,7,45,0.23376622796058655,17120.04296875,1.7079999446868896,0.5537999868392944,0.29704582691192627,11.371119499206543,46.4466667175293,0.1031746044754982,0.5562499761581421,-4.849164009094238,39.95372772216797,0.8400314450263977,445.3498840332031
5005,Totanés,7,45,0.006493506487458944,19466.39453125,NA,0.4626999795436859,NA,5.981414318084717,NA,NA,NA,-4.219029903411865,39.709022521972656,17.078298568725586,418.2938537597656
5006,Pau,9,17,0,21272.59375,0.5,0.5961999893188477,NA,6.343880653381348,42.20000076293945,0,0.6000000238418579,3.1138103008270264,42.309146881103516,324.8957214355469,8.60843563079834
5007,Tembleque,7,45,0.048701297491788864,16967.93359375,2.5151515007019043,0.4609000086784363,NA,7.686621189117432,49.818180084228516,0.03030303120613098,0.8787878751754761,-3.540036916732788,39.664188385009766,48.11507797241211,358.232177734375
5008,Turleque,7,45,0.009740259498357773,17689.7734375,NA,0.3084999918937683,NA,6.745236396789551,NA,NA,NA,-3.637972593307495,39.59485626220703,52.60021209716797,368.3310852050781
5009,Torrecilla de la Jara,7,45,0,18598.07421875,2.555555582046509,0.33959999680519104,NA,5.5606818199157715,59.33333206176758,NA,NA,-4.800197601318359,39.68064498901367,26.684511184692383,419.9188537597656
5010,Ugena,7,45,0.003246753243729472,25061.30859375,1.5714285373687744,0.6434999704360962,NA,8.586159706115723,39.14285659790039,0.1428571492433548,0.7142857313156128,-3.8739683628082275,40.16588592529297,28.705204010009766,406.76544189453125
5011,"Torre de Esteban Hambrán, La",7,45,0.019480518996715546,19065.642578125,NA,0.47510001063346863,NA,7.474771976470947,NA,NA,NA,-4.2174787521362305,40.169227600097656,41.30236053466797,444.159423828125
5012,"Ventas de San Julián, Las",7,45,0,18603.99609375,NA,0.2718999981880188,NA,5.552959442138672,NA,NA,NA,-5.287595272064209,39.99678039550781,26.482770919799805,396.35821533203125
5013,Torrico,7,45,0,18618.98828125,NA,0.2955000102519989,NA,6.698267936706543,NA,NA,NA,-5.211587905883789,39.83314514160156,5.083343982696533,408.81097412109375
5014,Torrijos,7,45,0.04220779240131378,23623.099609375,1.890109896659851,0.5698000192642212,0.008968677371740341,9.4910736083984375,46.08333206176758,0.1358024626970291,0.5476190447807312,-4.284472942352295,39.98374938964844,17.430997848510742,446.5939636230469
5015,Urda,7,45,0.009740259498357773,16743.48046875,2.555555582046509,0.38509997725486755,NA,7.979339122772217,46.77777862548828,0,0.8888888955116272,-3.7298896312713623,39.36467742919922,33.41707992553711,364.8316955566406
5016,Villamiel de Toledo,7,45,0,18842.0078125,NA,0.5769000053405762,NA,6.795705795288086,NA,NA,NA,-4.130553722381592,39.981693267822266,13.645242691040039,429.61883544921875
5017,Valdeverdeja,7,45,0.012987012974917889,17868.810546875,NA,0.257099986076355,NA,6.511745452880859,55.375,0.125,NA,-5.273353576660156,39.80325698852539,4.9318389892578125,402.44537353515625
5018,"Ametlla del Vallès, L'",9,8,0.0042372881434857845,25322.609375,2,0.8005000352859497,-0.5656555891036987,9.021960258483887,50.94117736816406,0.2222222238779068,NA,2.2559924125671387,41.663387298583984,195.074951171875,28.29640007019043
5019,Arenys de Mar,9,8,0.02118644118309021,24107.388671875,1,0.6783000230789185,0.14034855365753174,9.636065483093262,46.619049072265625,0.30188679695129395,0.5128205418586731,2.5473554134368896,41.58315658569336,221.42054748535156,1.0979561805725098
5020,Valmojado,7,45,0,20637.044921875,1.8888888359069824,0.5002000331878662,NA,8.3375883102417,45.55555725097656,0,0.7777777910232544,-4.104323387145996,40.21427536010742,47.48248291015625,433.3389587402344
